timestamp,baro_pressure,baro_temperature,baro_altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_w,quat_x,quat_y,quat_z,fusion_altitude,fusion_velocity
24624527,101276.820312,20.719999,4.012183,2.0000,-0.0100,5.4100,-105.3750,-60.3750,-26.5625,0.0000,0.0000,0.0000,15409.0000,1395.0000,-2050.0000,-4986.0000,0.3523,3.1699
24654814,101285.726562,20.719999,3.270519,0.5900,2.6000,5.1000,43.5000,-34.8750,4.6250,0.0000,0.0000,0.0000,15363.0000,1466.0000,-2204.0000,-5042.0000,0.3555,2.2677
24684922,101277.898438,20.719999,3.922204,1.6900,-4.1100,1.8900,-15.5625,-37.6250,-3.5625,0.0000,0.0000,0.0000,15349.0000,1433.0000,-2381.0000,-5011.0000,0.3825,1.9915
24716831,101275.750000,20.709999,4.101145,2.0900,1.9100,3.9000,-61.1250,1.1875,-35.9375,0.0000,0.0000,0.0000,15320.0000,1207.0000,-2352.0000,-5172.0000,0.4273,2.0666
24746955,101277.898438,20.719999,3.922204,0.9500,5.7000,5.1400,12.6875,8.2500,3.8750,0.0000,0.0000,0.0000,15312.0000,1191.0000,-2294.0000,-5226.0000,0.5105,2.6941
24777072,101283.578125,20.709999,3.449449,1.9100,-0.3000,2.9100,1.5625,15.4375,8.6875,0.0000,0.0000,0.0000,15334.0000,1225.0000,-2282.0000,-5159.0000,0.4901,1.5809
24807200,101275.750000,20.709999,4.101145,1.8600,3.0900,7.4100,-21.6875,81.0625,-12.3125,0.0000,0.0000,0.0000,15359.0000,1257.0000,-2029.0000,-5182.0000,0.5912,2.6224
24843268,101283.578125,20.709999,3.449449,0.9700,1.4900,10.1600,-29.0000,64.9375,13.2500,0.0000,0.0000,0.0000,15410.0000,1252.0000,-1687.0000,-5154.0000,0.4461,-0.3413
24875179,101268.992188,20.719999,4.663915,1.0100,1.2600,8.9800,-28.0000,6.3125,-21.6250,0.0000,0.0000,0.0000,15423.0000,1136.0000,-1548.0000,-5186.0000,0.5854,1.8511
24905607,101285.726562,20.719999,3.270519,0.7300,2.5400,9.3600,-26.9375,0.3125,-15.4375,0.0000,0.0000,0.0000,15402.0000,1040.0000,-1503.0000,-5278.0000,0.5202,0.3183
24937525,101285.726562,20.719999,3.270519,0.6700,0.4300,7.6000,-23.9375,-17.0625,-12.1250,0.0000,0.0000,0.0000,15393.0000,937.0000,-1510.0000,-5324.0000,0.4461,-0.8897
24967653,101277.898438,20.719999,3.922204,0.4800,3.8200,7.9100,-7.9375,-1.8125,-26.3125,0.0000,0.0000,0.0000,15356.0000,882.0000,-1522.0000,-5435.0000,0.5112,0.3547
24997780,101279.656250,20.709999,3.775800,0.9500,1.0500,8.1100,-5.9375,8.5625,9.4375,0.0000,0.0000,0.0000,15357.0000,868.0000,-1490.0000,-5444.0000,0.4966,0.0287
25035874,101283.578125,20.709999,3.449449,0.5800,3.1600,9.7400,-16.2500,41.0000,-38.6875,0.0000,0.0000,0.0000,15344.0000,845.0000,-1352.0000,-5518.0000,0.4314,-0.9575
25066151,101272.906250,20.719999,4.338044,-0.2000,5.2800,11.8900,-14.3750,32.6875,-5.1250,0.0000,0.0000,0.0000,15334.0000,855.0000,-1161.0000,-5588.0000,0.4730,-0.0465
25096281,101281.812500,20.719999,3.596357,0.7200,-0.3900,9.1600,-1.0625,-23.1250,18.0625,0.0000,0.0000,0.0000,15352.0000,823.0000,-1175.0000,-5539.0000,0.4877,0.1878
25128209,101292.492188,20.719999,2.706809,1.2300,-2.0300,8.0400,-16.8750,-16.5000,-3.6875,0.0000,0.0000,0.0000,15357.0000,747.0000,-1260.0000,-5517.0000,0.3483,-1.9600
25158380,101280.742188,20.719999,3.685316,-0.3400,3.2600,11.0700,-28.4375,23.8750,-25.5625,0.0000,0.0000,0.0000,15333.0000,670.0000,-1169.0000,-5615.0000,0.3719,-1.0182
25188443,101284.648438,20.719999,3.359984,-0.9600,3.2800,11.2500,-10.3125,7.8750,5.1250,0.0000,0.0000,0.0000,15330.0000,635.0000,-1078.0000,-5646.0000,0.2415,-2.6686
25224840,101285.726562,20.719999,3.270519,-1.3100,1.8900,10.7800,-16.5625,0.5000,3.9375,0.0000,0.0000,0.0000,15345.0000,576.0000,-1066.0000,-5613.0000,0.2415,-1.8681
25256485,101279.656250,20.709999,3.775800,-2.0700,3.7700,11.1800,-31.8750,-4.0625,27.8750,0.0000,0.0000,0.0000,15378.0000,425.0000,-1025.0000,-5543.0000,0.2920,-0.5497
25286852,101287.492188,20.709999,3.123108,-1.5200,1.6300,10.4700,2.3125,-6.8125,52.0625,0.0000,0.0000,0.0000,15438.0000,388.0000,-1043.0000,-5371.0000,0.2121,-1.5834
25327960,101282.500000,20.709999,3.538915,-0.3100,0.0000,10.0600,1.4375,-0.4375,48.1875,0.0000,0.0000,0.0000,15528.0000,398.0000,-1093.0000,-5096.0000,0.1884,-1.4637
25467285,101285.726562,20.719999,3.270519,3.6500,-2.4600,6.6000,9.5000,8.1250,65.0000,0.0000,0.0000,0.0000,15881.0000,210.0000,-1464.0000,-3745.0000,0.1705,-1.2930
25607292,101291.406250,20.709999,2.797285,4.1500,-3.1700,8.4700,-55.4375,0.0625,-10.7500,0.0000,0.0000,0.0000,16004.0000,-219.0000,-1110.0000,-3321.0000,0.0164,-3.2162
25859015,101282.500000,20.709999,3.538915,0.5700,0.4100,11.9900,37.2500,4.2500,-69.6875,0.0000,0.0000,0.0000,15465.0000,-443.0000,-375.0000,-5378.0000,0.0107,-2.3375
25958186,101282.500000,20.709999,3.538915,0.8900,1.0300,9.2900,16.8125,-36.9375,-57.7500,0.0000,0.0000,0.0000,15183.0000,-320.0000,-749.0000,-6102.0000,0.0939,-0.3881
25988871,101294.250000,20.709999,2.560422,1.6500,0.6200,10.2900,29.6875,-18.1250,-51.6250,0.0000,0.0000,0.0000,15092.0000,-236.0000,-893.0000,-6310.0000,-0.0186,-1.9590
26020791,101278.578125,20.709999,3.865777,1.1400,-0.5400,12.0800,31.0000,-10.0625,-49.5000,0.0000,0.0000,0.0000,15012.0000,-125.0000,-974.0000,-6488.0000,0.0320,-0.6126
26050886,101290.328125,20.709999,2.887254,1.2100,0.6100,10.0700,26.7500,-39.1250,-59.0000,0.0000,0.0000,0.0000,14910.0000,-48.0000,-1147.0000,-6693.0000,-0.0063,-1.0037
26081049,101285.343750,20.700001,3.302035,1.5000,1.9900,8.4400,12.5000,-36.2500,-58.3125,0.0000,0.0000,0.0000,14795.0000,-33.0000,-1318.0000,-6915.0000,-0.0537,-1.4133
26115303,101283.578125,20.709999,3.449449,2.4000,0.9200,9.3000,10.5000,-13.5625,-49.9375,0.0000,0.0000,0.0000,14694.0000,-16.0000,-1426.0000,-7106.0000,-0.0211,-0.4998
26148889,101289.257812,20.700001,2.976207,1.3000,0.3000,10.8600,23.7500,-3.4375,-51.1250,0.0000,0.0000,0.0000,14566.0000,98.0000,-1497.0000,-7350.0000,-0.0774,-1.1939
26179571,101282.500000,20.709999,3.538915,1.4700,1.3100,6.6500,28.9375,-40.0625,-64.3125,0.0000,0.0000,0.0000,14436.0000,159.0000,-1677.0000,-7564.0000,-0.0505,-0.4331
26211460,101282.500000,20.709999,3.538915,1.7200,3.0500,8.2100,8.3750,-6.1875,-62.1250,0.0000,0.0000,0.0000,14303.0000,193.0000,-1778.0000,-7788.0000,0.0236,0.8092
26241577,101284.648438,20.719999,3.359984,1.0700,2.1600,10.1700,-0.8750,7.3125,-42.5000,0.0000,0.0000,0.0000,14209.0000,237.0000,-1742.0000,-7965.0000,0.0058,0.2981
26271674,101282.500000,20.709999,3.538915,1.4900,0.8900,7.1100,5.2500,-36.3750,-35.2500,0.0000,0.0000,0.0000,14125.0000,220.0000,-1835.0000,-8094.0000,0.0058,0.2087
26309920,101283.578125,20.709999,3.449449,2.2200,2.5500,7.0000,0.2500,1.6875,-46.3125,0.0000,0.0000,0.0000,13990.0000,193.0000,-1941.0000,-8300.0000,0.0947,1.4796
26340149,101276.820312,20.719999,4.012183,1.2900,2.2800,10.4300,9.3125,23.9375,-25.7500,0.0000,0.0000,0.0000,13932.0000,285.0000,-1858.0000,-8414.0000,0.1093,1.2553
26370271,101287.492188,20.709999,3.123108,1.6700,-0.4400,8.2300,18.6875,-9.2500,-26.0625,0.0000,0.0000,0.0000,13881.0000,358.0000,-1896.0000,-8486.0000,0.1329,1.2325
26402203,101287.492188,20.709999,3.123108,1.5000,2.5400,8.3600,2.2500,-1.5000,-42.8750,0.0000,0.0000,0.0000,13792.0000,390.0000,-1937.0000,-8620.0000,0.1150,0.5944
26432305,101294.250000,20.709999,2.560422,1.3000,2.9200,10.1300,3.8750,9.5625,-26.5625,0.0000,0.0000,0.0000,13724.0000,428.0000,-1902.0000,-8734.0000,0.0261,-0.9175
26462421,101283.578125,20.709999,3.449449,1.6000,0.5600,7.9000,20.6250,-11.3125,-15.5625,0.0000,0.0000,0.0000,13680.0000,486.0000,-1954.0000,-8788.0000,0.0734,0.0676
26498572,101273.593750,20.700001,4.280598,1.5700,1.1100,6.8100,12.6875,-6.4375,-28.5000,0.0000,0.0000,0.0000,13620.0000,534.0000,-2025.0000,-8862.0000,0.1476,1.1599
26530458,101283.578125,20.709999,3.449449,0.6600,4.4300,10.1600,-3.9375,17.3125,-20.6875,0.0000,0.0000,0.0000,13546.0000,586.0000,-1959.0000,-8987.0000,0.1386,0.6777
26560793,101278.578125,20.709999,3.865777,0.6700,2.9900,8.7700,8.9375,-2.6875,-4.9375,0.0000,0.0000,0.0000,13531.0000,634.0000,-1956.0000,-9007.0000,0.1892,1.2331
26590931,101282.500000,20.709999,3.538915,0.3100,5.1300,7.3500,5.6875,-2.2500,-9.6250,0.0000,0.0000,0.0000,13504.0000,666.0000,-2002.0000,-9034.0000,0.1892,0.8632
26622861,101283.578125,20.709999,3.449449,-0.6300,6.4300,10.3200,-5.3125,25.7500,9.9375,0.0000,0.0000,0.0000,13519.0000,694.0000,-1929.0000,-9026.0000,0.1892,0.6042
26653060,101287.492188,20.709999,3.123108,-0.8800,4.5700,10.6800,20.1250,16.8750,33.5000,0.0000,0.0000,0.0000,13590.0000,768.0000,-1884.0000,-8923.0000,0.1003,-0.9107
26683136,101283.578125,20.709999,3.449449,-1.4100,5.6600,9.3100,23.4375,11.1250,38.1250,0.0000,0.0000,0.0000,13671.0000,868.0000,-1918.0000,-8780.0000,0.1329,-0.1480
26721187,101283.578125,20.709999,3.449449,-2.2600,6.3500,11.0200,22.1875,27.0625,81.8125,0.0000,0.0000,0.0000,13859.0000,999.0000,-1886.0000,-8473.0000,0.1656,0.3859
26751455,101281.812500,20.719999,3.596357,-1.8000,3.3600,10.6000,22.6875,14.6250,97.4375,0.0000,0.0000,0.0000,14064.0000,1077.0000,-1890.0000,-8119.0000,0.2692,1.8241
26781604,101283.578125,20.709999,3.449449,-2.1000,5.7000,9.0700,19.0625,13.1875,90.6250,0.0000,0.0000,0.0000,14248.0000,1127.0000,-1921.0000,-7777.0000,0.2692,1.2768
26813461,101276.820312,20.719999,4.012183,-3.0000,6.0400,10.3700,20.1250,33.4375,125.0625,0.0000,0.0000,0.0000,14468.0000,1202.0000,-1880.0000,-7357.0000,0.2423,0.4912
26843582,101283.578125,20.709999,3.449449,-2.7100,2.8800,10.1500,36.8125,18.0000,146.4375,0.0000,0.0000,0.0000,14723.0000,1293.0000,-1894.0000,-6813.0000,0.2423,0.3438
26873687,101275.750000,20.709999,4.101145,-2.1300,-0.5400,9.9000,24.8125,15.1250,153.5000,0.0000,0.0000,0.0000,14973.0000,1352.0000,-1934.0000,-6219.0000,0.2659,0.5937
26909830,101275.750000,20.709999,4.101145,-2.4900,-2.1400,12.4500,11.1250,6.1250,146.5625,0.0000,0.0000,0.0000,15197.0000,1363.0000,-1958.0000,-5639.0000,0.3221,1.2590
26941731,101279.656250,20.709999,3.775800,-0.9800,-5.3100,10.8600,-14.8125,-43.3125,108.1250,0.0000,0.0000,0.0000,15405.0000,1168.0000,-2173.0000,-5005.0000,0.3547,1.3708
26972136,101279.656250,20.709999,3.775800,-1.0000,-4.7600,8.7900,-5.6875,-71.3125,81.7500,0.0000,0.0000,0.0000,15475.0000,1013.0000,-2446.0000,-4684.0000,0.4200,1.9386
27004024,101275.750000,20.709999,4.101145,0.9500,-6.0900,5.5600,8.4375,-77.3750,58.5000,0.0000,0.0000,0.0000,15503.0000,877.0000,-2767.0000,-4434.0000,0.4852,2.3346
27034135,101279.656250,20.709999,3.775800,1.3700,-0.8900,7.4600,125.0000,-6.1250,27.5625,0.0000,0.0000,0.0000,15495.0000,1124.0000,-2995.0000,-4255.0000,0.5178,2.1237
27064253,101287.492188,20.709999,3.123108,3.0500,-6.0900,10.0800,220.1875,15.8125,21.3750,0.0000,0.0000,0.0000,15461.0000,1898.0000,-3155.0000,-3978.0000,0.4705,0.7767
27131269,101279.656250,20.709999,3.775800,3.1300,3.1300,6.1800,84.2500,-16.4375,-21.6250,0.0000,0.0000,0.0000,15168.0000,3145.0000,-3568.0000,-3997.0000,0.5031,1.0332
27162489,101275.750000,20.709999,4.101145,5.4300,-1.2600,5.4100,76.1875,15.8750,-32.9375,0.0000,0.0000,0.0000,15063.0000,3531.0000,-3589.0000,-4023.0000,0.5120,0.8567
27192768,101287.492188,20.709999,3.123108,5.3500,0.7000,6.8900,-93.4375,26.0000,-56.0000,0.0000,0.0000,0.0000,15077.0000,3406.0000,-3400.0000,-4237.0000,0.4794,0.1102
27224694,101286.421875,20.709999,3.212571,4.3700,3.4300,10.1500,-159.2500,27.1250,-62.3750,0.0000,0.0000,0.0000,15149.0000,2937.0000,-3078.0000,-4567.0000,0.3905,-1.2557
27254795,101279.656250,20.709999,3.775800,5.1200,1.7300,9.3700,-193.3125,0.1875,-63.0625,0.0000,0.0000,0.0000,15199.0000,2305.0000,-2794.0000,-4932.0000,0.3580,-1.3670
27284886,101287.492188,20.709999,3.123108,4.8600,3.1700,10.3100,-324.8750,5.4375,-76.3750,0.0000,0.0000,0.0000,15232.0000,1282.0000,-2392.0000,-5389.0000,0.2927,-1.9360
27320793,101278.578125,20.709999,3.865777,3.2200,7.2900,16.4000,-404.3125,-1.4375,-67.5000,0.0000,0.0000,0.0000,15189.0000,-153.0000,-1796.0000,-5873.0000,0.3017,-1.2202
27352943,101285.343750,20.700001,3.302035,3.9600,3.4700,13.9100,-340.5000,-49.3750,-38.4375,0.0000,0.0000,0.0000,14938.0000,-2031.0000,-1289.0000,-6285.0000,0.2218,-2.0528
27383365,101274.671875,20.709999,4.191125,3.5700,2.8600,13.8700,-286.2500,-42.3750,-29.8750,0.0000,0.0000,0.0000,14687.0000,-3154.0000,-1013.0000,-6462.0000,0.2633,-0.8140
27415260,101281.421875,20.700001,3.628890,3.2800,2.0600,14.6800,-138.3750,-35.6250,-12.2500,0.0000,0.0000,0.0000,14488.0000,-3877.0000,-868.0000,-6538.0000,0.3139,0.1889
27445393,101289.257812,20.700001,2.976207,1.9900,1.2500,16.1800,-23.5625,-60.4375,12.1875,0.0000,0.0000,0.0000,14426.0000,-4156.0000,-941.0000,-6493.0000,0.2339,-1.0672
27475508,101288.179688,20.700001,3.066177,1.5300,0.4800,11.0800,56.7500,-117.0625,31.9375,0.0000,0.0000,0.0000,14468.0000,-4224.0000,-1333.0000,-6284.0000,0.1304,-2.2995
27513646,101288.179688,20.700001,3.066177,1.6000,-0.1100,7.7100,176.1250,-83.5625,61.9375,0.0000,0.0000,0.0000,14725.0000,-3701.0000,-2092.0000,-5790.0000,0.1248,-1.6950
27543893,101281.421875,20.700001,3.628890,2.5600,-0.4400,6.1300,382.8750,-16.5625,63.2500,0.0000,0.0000,0.0000,15055.0000,-2542.0000,-2663.0000,-5312.0000,0.1664,-0.5620
27573969,101285.343750,20.700001,3.302035,2.2600,-1.2900,7.5400,347.1875,87.8125,91.4375,0.0000,0.0000,0.0000,15371.0000,-1059.0000,-2904.0000,-4754.0000,0.1190,-1.1041
27605943,101280.351562,20.700001,3.717849,0.6900,0.7100,11.2300,234.3750,56.1875,94.6875,0.0000,0.0000,0.0000,15575.0000,-5.0000,-2868.0000,-4199.0000,0.1785,0.1193
27636017,101284.257812,20.700001,3.392516,1.1300,0.3600,6.6800,233.8125,25.2500,104.7500,0.0000,0.0000,0.0000,15667.0000,844.0000,-3018.0000,-3629.0000,0.1312,-0.6264
27666138,101283.187500,20.690001,3.481982,2.0800,-4.3800,7.5600,216.0625,73.5000,110.1875,0.0000,0.0000,0.0000,15730.0000,1722.0000,-3008.0000,-2998.0000,0.1492,-0.1686
27702482,101281.421875,20.700001,3.628890,1.9200,-3.6200,6.7700,151.1875,69.7500,64.3125,0.0000,0.0000,0.0000,15752.0000,2408.0000,-2874.0000,-2502.0000,0.0929,-0.9614
27734245,101280.351562,20.700001,3.717849,2.4300,-4.2700,6.8700,54.6875,77.6250,30.3750,0.0000,0.0000,0.0000,15792.0000,2810.0000,-2556.0000,-2149.0000,0.1018,-0.5395
27764540,101280.351562,20.700001,3.717849,1.7900,-4.9100,8.5800,-57.6875,92.6250,-7.5625,0.0000,0.0000,0.0000,15884.0000,2714.0000,-2116.0000,-2071.0000,0.1760,0.7348
27796494,101281.421875,20.700001,3.628890,2.0000,-4.7400,6.1100,-145.0625,65.7500,-47.0000,0.0000,0.0000,0.0000,15968.0000,2324.0000,-1757.0000,-2227.0000,0.2323,1.3584
27826643,101281.421875,20.700001,3.628890,1.4600,-4.3100,11.0500,-238.8125,102.6250,-85.0625,0.0000,0.0000,0.0000,16064.0000,1564.0000,-1220.0000,-2543.0000,0.2885,1.7950
27856767,101289.257812,20.700001,2.976207,1.9000,-3.5700,10.9500,-247.0625,58.1250,-119.0625,0.0000,0.0000,0.0000,16074.0000,626.0000,-723.0000,-3022.0000,0.2233,0.2775
27894695,101282.500000,20.709999,3.538915,0.5100,-0.6800,16.7300,-248.6875,64.8125,-155.0000,0.0000,0.0000,0.0000,15921.0000,-612.0000,-88.0000,-3818.0000,0.2469,0.5495
27925076,101273.593750,20.700001,4.280598,1.2700,1.2500,16.5400,-198.8125,-20.0000,-142.9375,0.0000,0.0000,0.0000,15707.0000,-1477.0000,147.0000,-4420.0000,0.3032,1.2288
27955141,101281.421875,20.700001,3.628890,0.3600,-0.2100,14.8100,-122.8125,-56.0000,-124.1250,0.0000,0.0000,0.0000,15488.0000,-2135.0000,68.0000,-4899.0000,0.3269,1.2147
27996078,101288.179688,20.700001,3.066177,0.4300,1.5800,14.6000,-54.3125,-79.7500,-115.0000,0.0000,0.0000,0.0000,15222.0000,-2643.0000,-255.0000,-5448.0000,0.2853,0.2266
28053957,101281.421875,20.700001,3.628890,0.4900,3.1600,12.4300,84.7500,-105.7500,-51.5000,0.0000,0.0000,0.0000,15019.0000,-2745.0000,-1023.0000,-5867.0000,0.2853,0.1586
28085327,101288.179688,20.700001,3.066177,0.8400,2.8200,6.8000,202.9375,-95.5000,-8.8750,0.0000,0.0000,0.0000,15073.0000,-2014.0000,-1890.0000,-5796.0000,0.2201,-0.8665
28117177,101285.343750,20.700001,3.302035,0.8400,3.2600,6.5600,337.6250,-18.0000,20.2500,0.0000,0.0000,0.0000,15183.0000,-899.0000,-2472.0000,-5566.0000,0.1785,-1.2303
28147300,101288.179688,20.700001,3.066177,0.5900,4.9800,6.6400,371.9375,32.1875,46.0625,0.0000,0.0000,0.0000,15264.0000,513.0000,-2909.0000,-5168.0000,0.1223,-1.7053
28177401,101281.421875,20.700001,3.628890,0.9700,2.8600,6.1100,367.7500,87.6875,73.5625,0.0000,0.0000,0.0000,15281.0000,1985.0000,-3127.0000,-4605.0000,0.1223,-1.1937
28211004,101282.500000,20.709999,3.538915,1.0500,1.7100,7.6500,330.9375,144.1250,53.1250,0.0000,0.0000,0.0000,15215.0000,3399.0000,-3059.0000,-4004.0000,0.1785,0.0085
28245276,101280.351562,20.700001,3.717849,-0.3200,2.4800,10.0400,217.1875,164.6250,43.0625,0.0000,0.0000,0.0000,15093.0000,4773.0000,-2596.0000,-3334.0000,0.1964,0.2743
28276097,101277.507812,20.700001,3.954739,0.6800,1.8600,9.1100,105.7500,68.1875,21.5625,0.0000,0.0000,0.0000,15042.0000,5216.0000,-2369.0000,-3057.0000,0.1638,-0.2967
28315880,101281.421875,20.700001,3.628890,0.7200,1.1000,6.7700,-80.9375,31.2500,-0.8750,0.0000,0.0000,0.0000,15169.0000,4977.0000,-2116.0000,-3012.0000,0.1638,-0.2077
28346308,101281.421875,20.700001,3.628890,0.7700,1.3200,8.5200,-160.0625,38.6250,-32.8750,0.0000,0.0000,0.0000,15350.0000,4394.0000,-1863.0000,-3167.0000,0.2201,0.6987
28376420,101281.421875,20.700001,3.628890,1.1300,-0.3100,10.7400,-246.2500,35.6250,-48.8125,0.0000,0.0000,0.0000,15563.0000,3556.0000,-1463.0000,-3385.0000,0.2201,0.4891
28408329,101287.101562,20.690001,3.155640,1.6200,-1.2700,11.2900,-290.2500,9.7500,-70.5625,0.0000,0.0000,0.0000,15722.0000,2498.0000,-1102.0000,-3715.0000,0.2291,0.4765
28438447,101279.273438,20.690001,3.807826,1.2800,-0.5200,12.6300,-312.8750,-5.3750,-96.2500,0.0000,0.0000,0.0000,15784.0000,1282.0000,-750.0000,-4135.0000,0.2796,1.0923
28468553,101288.179688,20.700001,3.066177,1.8900,0.2100,13.1600,-267.3750,-23.5625,-113.5000,0.0000,0.0000,0.0000,15712.0000,130.0000,-485.0000,-4618.0000,0.2796,0.7646
28504157,101285.343750,20.700001,3.302035,1.4900,0.3100,14.3700,-228.9375,-38.0625,-120.8125,0.0000,0.0000,0.0000,15543.0000,-842.0000,-334.0000,-5103.0000,0.2470,0.0449
28536571,101285.343750,20.700001,3.302035,1.3000,5.5800,14.0200,-203.6875,-64.4375,-120.6875,0.0000,0.0000,0.0000,15217.0000,-2015.0000,-323.0000,-5719.0000,0.2233,-0.3239
28567010,101276.429688,20.700001,4.044718,2.0500,2.9800,11.1600,-113.4375,-88.6875,-52.3125,0.0000,0.0000,0.0000,15035.0000,-2566.0000,-529.0000,-5960.0000,0.2559,0.2636
28598956,101276.429688,20.700001,4.044718,1.2100,1.0400,10.8900,38.3750,-66.7500,-29.1250,0.0000,0.0000,0.0000,14977.0000,-2645.0000,-850.0000,-6034.0000,0.2649,0.3195
28629009,101281.421875,20.700001,3.628890,1.6500,3.3500,10.7500,88.0000,-55.6875,-10.6875,0.0000,0.0000,0.0000,14982.0000,-2445.0000,-1202.0000,-6046.0000,0.2649,0.2236
28659138,101281.421875,20.700001,3.628890,0.9300,3.7900,9.3900,185.1875,-44.2500,29.3750,0.0000,0.0000,0.0000,15071.0000,-1971.0000,-1592.0000,-5906.0000,0.2649,0.1565
28697191,101288.179688,20.700001,3.066177,1.0900,2.8100,6.2300,351.6875,7.5625,63.8125,0.0000,0.0000,0.0000,15291.0000,-399.0000,-2273.0000,-5414.0000,0.2087,-0.7345
28727551,101282.500000,20.709999,3.538915,1.0200,-0.2000,7.1800,385.4375,70.5000,84.6250,0.0000,0.0000,0.0000,15386.0000,1180.0000,-2609.0000,-4849.0000,0.2470,0.0608
28757686,101289.257812,20.700001,2.976207,1.6500,-2.1200,5.9300,257.3750,65.1875,57.8125,0.0000,0.0000,0.0000,15382.0000,2383.0000,-2705.0000,-4339.0000,0.1638,-1.2049
28787758,101280.351562,20.700001,3.717849,1.7300,-2.3000,6.1000,130.3750,59.3125,19.7500,0.0000,0.0000,0.0000,15335.0000,3110.0000,-2684.0000,-4051.0000,0.2290,0.1341
28819684,101279.273438,20.690001,3.807826,0.9100,-0.6900,4.4000,-3.2500,23.0625,-14.6875,0.0000,0.0000,0.0000,15325.0000,3302.0000,-2565.0000,-4011.0000,0.2796,0.8525
28849783,101289.257812,20.700001,2.976207,1.2400,-1.9700,4.2700,-83.9375,19.9375,-26.3750,0.0000,0.0000,0.0000,15358.0000,3098.0000,-2429.0000,-4130.0000,0.2470,0.1080
28879829,101281.421875,20.700001,3.628890,0.3900,-3.0100,7.4300,-124.0000,54.5625,-50.8125,0.0000,0.0000,0.0000,15426.0000,2726.0000,-2096.0000,-4318.0000,0.2054,-0.5481
28915556,101284.257812,20.700001,3.392516,-0.5800,-0.7600,7.1400,-138.8750,28.5625,-77.8750,0.0000,0.0000,0.0000,15450.0000,2282.0000,-1743.0000,-4637.0000,0.1402,-1.3620
28947837,101288.179688,20.700001,3.066177,-0.4800,-0.6100,5.5900,-131.9375,28.3750,-74.7500,0.0000,0.0000,0.0000,15428.0000,1671.0000,-1328.0000,-5084.0000,0.0839,-1.7975
28978173,101280.351562,20.700001,3.717849,-1.3100,-1.1600,9.0800,-111.6875,87.9375,-79.8750,0.0000,0.0000,0.0000,15391.0000,1354.0000,-862.0000,-5383.0000,0.0928,-1.1248
29019000,101287.101562,20.690001,3.155640,-3.3300,0.6900,9.9400,-84.1250,73.1875,-96.6875,0.0000,0.0000,0.0000,15270.0000,1064.0000,-209.0000,-5840.0000,0.1018,-0.6532
29158668,101282.500000,20.709999,3.538915,-5.4500,0.2800,14.8300,-105.3125,119.0000,-59.8750,0.0000,0.0000,0.0000,14624.0000,711.0000,2104.0000,-7045.0000,0.1018,-0.4572
29298672,101282.500000,20.709999,3.538915,-7.7600,1.6300,15.8400,-68.1875,14.0625,37.3750,0.0000,0.0000,0.0000,14453.0000,-731.0000,3804.0000,-6674.0000,0.1580,0.5240
30050087,101281.421875,20.700001,3.628890,2.2300,-2.0100,13.3300,-12.0000,-3.6875,16.9375,0.0000,0.0000,0.0000,15137.0000,-1744.0000,4425.0000,-4084.0000,0.1491,0.2334
30150416,101281.031250,20.680000,3.661424,-0.5600,-1.1500,10.2100,-41.3750,-18.2500,49.0625,0.0000,0.0000,0.0000,16210.0000,677.0000,333.0000,2327.0000,0.1345,-0.0562
30181765,101292.781250,20.680000,2.682919,-0.1100,0.2200,8.5000,-18.5000,-21.8750,44.3750,0.0000,0.0000,0.0000,16178.0000,565.0000,185.0000,2518.0000,0.1052,-0.4793
30213449,101286.710938,20.680000,3.188172,-0.2000,0.2000,9.4300,-10.6250,-32.8750,28.7500,0.0000,0.0000,0.0000,16159.0000,519.0000,59.0000,2654.0000,0.0611,-0.9966
30243345,101285.640625,20.670000,3.277636,0.1800,1.5100,8.7800,-61.1250,-17.0625,2.9375,0.0000,0.0000,0.0000,16153.0000,432.0000,-87.0000,2706.0000,0.0496,-0.8699
30273228,101296.703125,20.680000,2.356093,-0.6600,2.3200,12.4000,-77.8750,-1.5625,11.3125,0.0000,0.0000,0.0000,16156.0000,48.0000,-155.0000,2720.0000,-0.0214,-1.6741
30304930,101290.632812,20.680000,2.861839,0.8100,1.6700,9.6400,0.3750,-2.0625,23.9375,0.0000,0.0000,0.0000,16141.0000,-11.0000,-169.0000,2804.0000,-0.1070,-2.4559
30334815,101290.632812,20.680000,2.861839,0.1900,0.8700,8.4700,3.0000,-5.6875,29.6250,0.0000,0.0000,0.0000,16121.0000,-2.0000,-187.0000,2918.0000,-0.1364,-2.1598
30364704,101290.632812,20.680000,2.861839,1.7000,0.4100,8.6500,-1.8750,-1.9375,34.1875,0.0000,0.0000,0.0000,16096.0000,-37.0000,-203.0000,3052.0000,-0.2041,-2.5275
30400603,101284.953125,20.680000,3.334568,0.5200,-0.9600,9.7000,1.5000,0.5625,16.7500,0.0000,0.0000,0.0000,16078.0000,-45.0000,-210.0000,3145.0000,-0.2245,-2.0758
30432463,101285.640625,20.670000,3.277636,0.6600,0.2500,9.9100,-2.3750,-0.7500,1.4375,0.0000,0.0000,0.0000,16073.0000,-53.0000,-217.0000,3170.0000,-0.2596,-1.9799
